id,class
247627,43908.800432119984
247628,57032.562153419014
247629,54444.15943866782
247630,32459.781961826142
247631,55207.219377866015
247632,29184.24238102045
247633,67433.17829450639
247634,59054.56720652664
247635,56511.800230578985
247636,63900.06812157994
247637,42823.11473787157
247638,39198.73664103774
247639,49602.46233388502
247640,44814.46834757971
247641,5105.374820627738
247642,62123.591178353876
247643,27911.485796771478
247644,58388.80012987647
247645,570.9824641966261
247646,66271.66357720504
247647,57192.5562108187
247648,66262.69062995259
247649,63166.44429055322
247650,55012.75148301199
247651,70158.2497888743
247652,59198.01239454467
247653,4809.678858496249
247654,68319.89594707778
247655,53715.2862589783
247656,49307.074839089066
247657,-8197.74761608569
247658,60528.4970296449
247659,46267.957092248835
247660,59264.27202501474
247661,30243.62430663919
247662,66365.22491948493
247663,71829.27937906934
247664,39538.85504187504
247665,67446.08689875901
247666,66888.51360371849
247667,41559.436439802404
247668,60331.597504898906
247669,50993.856861457694
247670,68860.2944272533
247671,28297.820543672424
247672,65461.09412929742
247673,48297.45569349639
247674,17966.064177804627
247675,55867.37922103517
247676,69311.27883894835
247677,-15071.829639024101
247678,25802.35591781605
247679,24048.167301828507
247680,70492.24866907531
247681,18534.909518114757
247682,74215.18936967477
247683,50267.935732233804
247684,36089.6998494775
247685,25390.93319820799
247686,72265.98929462628
247687,51500.84012802038
247688,62007.80000752304
247689,49996.30861368403
247690,53174.495538790245
247691,68877.33969325107
247692,11040.927661737427
247693,22156.92591610225
247694,-2395.0298122586682
247695,16836.459463465028
247696,34764.83877637843
247697,60006.52784759272
247698,44314.14430319425
247699,51677.17202347377
247700,12625.587058378384
247701,26484.784608184826
247702,157.75619777059183
247703,54572.562117960304
247704,48252.10756105371
247705,31345.631034859456
247706,43247.348978793714
247707,52722.76207644725
247708,50265.87430905085
247709,50263.053912770934
247710,62913.373105017934
247711,60886.40263758926
247712,67407.92642493127
247713,12719.957468734588
247714,33333.426446469966
247715,-13965.838603527285
247716,69297.70895890752
247717,30723.4159135581
247718,35259.32323093945
247719,11919.392740561161
247720,62856.40869439347
247721,44756.319873267785
247722,69409.70639991993
247723,62752.25890145451
247724,28316.0886401725
247725,37082.88459975319
247726,40452.284584654495
247727,41550.59649232635
247728,68908.31151228258
247729,37663.446748737246
247730,-16290.561275765765
247731,16227.08625499392
247732,71467.02207400743
247733,21097.675369271543
247734,33212.269754620735
247735,59547.78689597221
247736,47359.10449573444
247737,51530.00373616768
247738,67645.7787820287
247739,32841.19069727836
247740,20604.751127930824
247741,31933.97816869663
247742,63640.63577840291
247743,58728.12003204273
247744,71130.78363623982
247745,28708.55424695229
247746,31063.398632971104
247747,63189.62998045795
247748,52919.33228289196
247749,36338.21170964744
247750,57167.59168353351
247751,42807.5662968508
247752,56280.77992287185
247753,58477.258962803986
247754,56982.84262829926
247755,34565.99601361016
247756,41153.057913553435
247757,59478.74558955245
247758,35281.042201165576
247759,64988.603924338706
247760,39633.90602926863
247761,73060.28641252033
247762,4009.0216843262315
247763,50430.22236112738
247764,36358.685802740976
247765,27173.30536331795
247766,48221.81281753909
247767,31034.233516451437
247768,14659.903089213185
247769,66043.18019377999
247770,68821.93433493702
247771,-9952.146238802
247772,49101.66635479545
247773,38089.4897328089
247774,-3267.211930957157
247775,49585.2365884562
247776,-2545.7219881955534
247777,15331.72219040338
247778,63193.47008978622
247779,16837.358350489754
247780,58544.29580245679
247781,60782.05047464045
247782,18530.486900939606
247783,-696.3842520723119
247784,69648.17376115685
247785,69100.15689926688
247786,-18250.824790669605
247787,45186.30020781793
247788,60995.317234653514
247789,67342.5947844428
247790,74984.67739214143
247791,6454.46752953995
247792,63702.16541337827
247793,43412.49164700089
247794,38570.31640183646
247795,52488.067210406065
247796,59867.20789337903
247797,-2145.0760869183578
247798,68785.04999441607
247799,53053.50824292004
247800,50700.01464626286
247801,59212.99045718927
247802,3047.6884753489867
247803,23166.726111669093
247804,31889.022478103638
247805,1638.7295728279278
247806,56585.72291598935
247807,34857.4194444255
247808,49658.90879201563
247809,64826.4489150201
247810,56356.63173634745
247811,37478.77120999107
247812,48072.491866710596
247813,51403.76403716905
247814,25748.741880650632
247815,26824.478224464692
247816,54070.61618494894
247817,-9786.85707121715
247818,59549.35873045912
247819,46563.154027992394
247820,14944.698437940795
247821,64749.79384845309
247822,37548.57592107495
247823,27000.064099104144
247824,57915.69175079558
247825,24855.521996214055
247826,54362.932025931776
247827,42007.293618325144
247828,45076.956823838875
247829,5598.241219413467
247830,54083.052941145375
247831,58721.027926915325
247832,-37716.00136293308
247833,10084.977589302696
247834,61476.70788328815
247835,40721.03034102172
247836,58222.04573783325
247837,59656.550629894715
247838,8168.934838737827
247839,65552.87492032768
247840,68937.51071792096
247841,51800.22872810066
247842,35033.39597084606
247843,39535.679978757165
247844,13524.605531809852
247845,29521.06855763402
247846,47187.66469303891
247847,62281.11545302579
247848,59458.9662686768
247849,45738.12406612793
247850,24193.612108255737
247851,44869.63446562132
247852,48310.76810702216
247853,57440.62374865031
247854,15843.763242585119
247855,66201.54894102504
247856,13990.537851968314
247857,68879.8003557981
247858,20250.440172574017
247859,68699.86194194807
247860,71715.2927615717
247861,52765.973453773186
247862,623.6874233046547
247863,52590.47778092045
247864,71104.86739062145
247865,12450.797910039313
247866,42198.99986644648
247867,-6410.63208164135
247868,-1134.1370058618486
247869,58324.37747840909
247870,54832.83435177477
247871,42409.835461855866
247872,39268.742617446
247873,34488.76249831915
247874,35230.264820501674
247875,64590.986652277876
247876,63909.6399834468
247877,59501.3913172381
247878,73516.83415094158
247879,57336.2553072162
247880,-12467.95133798942
247881,68794.61804158753
247882,51506.90306421369
247883,51232.254254397936
247884,-18791.368502509315
247885,68733.83270662045
247886,12552.480116290506
247887,65922.52867742488
247888,11723.214664014988
247889,66325.03810466127
247890,57944.075945443474
247891,53012.324742760975
247892,48609.32510102587
247893,-14375.302424224094
247894,41153.04704723647
247895,53589.86748668039
247896,63324.53070010152
247897,60928.287402998656
247898,28390.346777728293
247899,40530.75486407569
247900,37525.14287496684
247901,23191.444634140003
247902,49272.590888994746
247903,43047.75200040359
247904,4545.911527404096
247905,69699.08463387191
247906,30859.181524191983
247907,41610.044574682135
247908,58778.53478071932
247909,20424.965722361114
247910,19417.98687576223
247911,56730.39641018724
247912,19369.42224257998
247913,15886.72997210268
247914,-30533.168463778682
247915,50607.62712674402
247916,17306.338548478205
247917,21071.731979857665
247918,32871.05965258321
247919,66912.85060478607
247920,20946.386693086475
247921,69283.05804816308
247922,61650.63291842956
247923,8183.818552093115
247924,65527.486678626854
247925,62164.09299797146
247926,66291.91601616098
247927,24115.577009649947
247928,52046.42493340047
247929,63768.040730800945
247930,66124.99098280165
247931,59740.49006517697
247932,59403.393957027234
247933,60501.353236184455
247934,70014.40149340406
247935,72185.55144639313
247936,-6036.903647219762
247937,68901.48414369905
247938,61534.08517848374
247939,50439.12720632879
247940,31507.492270421237
247941,45225.19520690618
247942,69212.59661486326
247943,43376.68799607316
247944,66026.74817162566
247945,10514.433287615888
247946,48354.798136535566
247947,58770.949003702495
247948,63509.456429156475
247949,40982.77040387783
247950,58348.96625688812
247951,36922.37084881589
247952,54564.323701296
247953,-6642.806139283348
247954,40334.45188472606
247955,65312.787596303504
247956,39824.3128550644
247957,31251.34310867777
247958,34031.67157885479
247959,59026.62462030351
247960,61188.9626052673
247961,49782.10068674805
247962,-17248.397668841295
247963,47170.31746843131
247964,40179.54446992511
247965,30913.575870581903
247966,36906.903247944545
247967,51846.45775335422
247968,1217.7964864266105
247969,35501.503003470134
247970,21710.36855285475
247971,50449.87888897862
247972,8019.066075978335
247973,25811.956283616833
247974,37233.21002494916
247975,65206.06743691396
247976,60347.043196426705
247977,49007.23720426252
247978,69268.2198092658
247979,-2491.942591556348
247980,33949.372711812146
247981,-1715.9987295316532
247982,10938.855566387996
247983,31436.246089260094
247984,54395.48154817941
247985,41379.336403861176
247986,39313.00836576801
247987,52850.999105019495
247988,58865.839316608384
247989,69852.20045885723
247990,39441.8838673085
247991,45147.887910990976
247992,43930.99519991735
247993,10048.794236921705
247994,58159.26115053566
247995,-3799.8758048508316
247996,55840.58329711761
247997,-8535.990839497186
247998,-12889.240065791644
247999,31403.610157356132
248000,67284.59265093273
248001,73311.57474513771
248002,59922.19424914429
248003,61560.54426587792
248004,48486.73778605973
248005,40794.78480390087
248006,39806.69097338058
248007,24876.760123708285
248008,5664.292437259108
248009,57352.50538654765
248010,55428.538211480714
248011,57778.54375276063
248012,47705.98039255617
248013,39713.452832472976
248014,37383.719674336724
248015,8177.813457769807
248016,32253.029575166292
248017,13246.052043870091
248018,68803.25332250586
248019,48715.78994241543
248020,66733.39786378667
248021,46203.35875604581
248022,50609.35851575434
248023,62115.38132599881
248024,45133.481206223834
248025,39659.621064562816
248026,8840.430030335207
248027,22997.37374535529
248028,35482.21455033589
248029,72395.57194739673
248030,42755.338547245134
248031,34632.1724102241
248032,69181.91410680069
248033,32468.42432880448
248034,25269.269919206854
248035,39582.97505751811
248036,64940.540624650195
248037,61064.294790413696
248038,58603.45910567697
248039,-14601.222777153831
248040,31120.850280350074
248041,4941.209955425002
248042,54313.91933519347
248043,60013.85403938405
248044,60507.07620922709
248045,66940.20669599483
248046,61319.01039567264
248047,28529.921775566414
248048,7962.456140065566
248049,42439.80728677148
248050,58010.408919908106
248051,57456.07654455071
248052,48956.14940317627
248053,49215.27967776824
248054,63288.04129038146
248055,66075.98964329623
248056,30802.39698556764
248057,66418.02670056792
248058,56451.498853077646
248059,22411.227185005788
248060,68232.74717677338
248061,52304.68620279245
248062,9261.706119953655
248063,65001.91727728071
248064,18405.457072454505
248065,55627.54940280132
248066,66922.05759647954
248067,66094.78308663378
248068,31353.78165136231
248069,50439.239525846206
248070,32716.771107311826
248071,72715.37788908277
248072,56917.456626860425
248073,55218.4640504946
248074,48524.188895381056
248075,45656.83472402068
248076,49306.90723285731
248077,64966.79159139888
248078,4126.09449892072
248079,44629.9946796
248080,54051.04949287418
248081,24680.246900619008
248082,13322.579045869876
248083,72406.84803209733
248084,22747.172729489394
248085,48828.2325285729
248086,20571.453305924777
248087,-5320.166997343767
248088,15094.289022969548
248089,66266.48935206886
248090,39897.57090471918
248091,53515.25634759199
248092,68891.8235979625
248093,-4167.317680233158
248094,31890.157306293026
248095,45750.78385735117
248096,13429.508955973666
248097,30936.344490398653
248098,57450.26318090176
248099,53383.50476090936
248100,3759.670296529308
248101,52156.38530499907
248102,4495.8674077321775
248103,73974.23210839089
248104,-19865.720870992634
248105,69101.94453758793
248106,31180.25607403787
248107,37837.62673537899
248108,50979.7029569624
248109,37547.920662655495
248110,49278.102345625404
248111,47572.66882780986
248112,72200.44556121994
248113,46230.414406960364
248114,13282.082136215642
248115,13174.579440576956
248116,24085.209123171866
248117,40653.75471457094
248118,38183.26303909812
248119,50239.583442041185
248120,59483.31899919594
248121,38234.41781079769
248122,682.1618321165442
248123,72131.38007776812
248124,23276.53534557298
248125,55379.62888381304
248126,58054.043041226454
248127,19000.342927915044
248128,56671.724008942954
248129,57112.34774339851
248130,56447.07411213918
248131,25599.343886744697
248132,45789.820548560936
248133,49445.10623151064
248134,57777.707525552716
248135,44236.33649868518
248136,61440.24696549587
248137,53031.54366292432
248138,24740.481395680923
248139,58509.71113655809
248140,58324.71600414999
248141,40220.261034184135
248142,35283.88851943612
248143,8096.677439677063
248144,33645.17906132713
248145,50545.79175505508
248146,24728.624114141334
248147,25874.373359063175
248148,30104.204243604094
248149,68732.51353436476
248150,47984.29801725829
248151,13362.239764160942
248152,55836.87897137692
248153,65508.72039898718
248154,47309.55816726573
248155,71809.14779220661
248156,29062.55088301748
248157,20842.489789419807
248158,62906.54304054985
248159,72192.93984055985
248160,14401.827498325147
248161,57828.87648490537
248162,62616.61552910879
248163,48390.868395746686
248164,37669.41936546797
248165,61335.67129398836
248166,-6286.371688540094
248167,40996.27526046382
248168,51029.66485116817
248169,43361.71682926733
248170,51835.6339995428
248171,5395.712379292585
248172,69901.7413682486
248173,58723.046809701715
248174,64177.77596010873
248175,16601.135828533676
248176,55490.470876474865
248177,45083.025408592075
248178,72054.5586654474
248179,65567.0442532245
248180,28525.654174938332
248181,26114.881224530283
248182,35013.28963243775
248183,73069.51598240389
248184,56026.0754028419
248185,35408.90624533687
248186,72063.6442334028
248187,62473.32561472058
248188,-22554.285240301862
248189,66797.4655111907
248190,-10693.903430406004
248191,69638.3796872003
248192,43193.26546547422
248193,19654.706368921325
248194,42667.02738334611
248195,58065.92738356907
248196,54369.63863400044
248197,76002.55518904375
248198,63934.266151380725
248199,57888.2665836229
248200,2939.486202963628
248201,59054.065681471024
248202,47439.42234925274
248203,54428.80205704924
248204,12370.796461077873
248205,45211.00449155504
248206,22539.329702552408
248207,62558.70114019327
248208,-638.0339819309302
248209,11701.587144009769
248210,68509.7657326432
248211,35177.46303100418
248212,71103.07750387769
248213,31524.428914223332
248214,52265.36050162837
248215,53726.61686784588
248216,54591.44657243183
248217,42523.522075444926
248218,60975.71759251226
248219,25564.941587825306
248220,49995.52311598556
248221,2246.5133007066324
248222,55040.83852854185
248223,69180.13996006595
248224,75448.74446423538
248225,22036.366197070107
248226,60291.27500934759
248227,-1666.8575112717226
248228,70264.4976984458
248229,64418.672640524805
248230,40592.528398651164
248231,36787.79277212359
248232,73619.40342729026
248233,51523.62245747633
248234,49173.84166364139
248235,38524.60514641972
248236,31604.953767901752
248237,70288.1568920426
248238,71283.4057474914
248239,57822.35864151409
248240,8642.566776095424
248241,33001.87145090895
248242,50641.78088129312
248243,2896.8918515876867
248244,53962.70301956823
248245,53853.88444025256
248246,61220.0526485485
248247,38505.286544492
248248,58605.895277525764
248249,11043.607169318944
248250,9847.847057836596
248251,41187.085050103255
248252,34579.74106506584
248253,14494.62459527189
248254,68328.91671493603
248255,65072.95625158679
248256,37649.69869390363
248257,39329.41753286123
248258,38181.237986116204
248259,64263.87869772548
248260,-3275.557011884637
248261,64397.77352929162
248262,52172.168155485764
248263,33614.69854244823
248264,-6986.990620296914
248265,38868.96120285755
248266,67859.62502078107
248267,57288.17902344372
248268,12857.961380686611
248269,74772.59285616782
248270,63033.263490987476
248271,58449.42541881697
248272,46805.19633385446
248273,42857.726967744995
248274,32093.941279584542
248275,28963.132811985444
248276,54386.092221098486
248277,11069.446820208337
248278,37633.34610138647
248279,48900.42663262971
248280,22093.978854820132
248281,62420.50093921553
248282,43106.62775250245
248283,67385.05894407956
248284,67129.84799633967
248285,61606.44727387186
248286,38481.41182235489
248287,17175.250621573534
248288,62746.72347069066
248289,64653.087870569434
248290,18235.410613529384
248291,-30488.368490792578
248292,74064.48023322131
248293,62533.76153727295
248294,46813.28453109786
248295,69476.7308804486
248296,47635.236233291216
248297,36240.10537317116
248298,20990.850409230217
248299,64113.920402322896
248300,69820.48259145627
248301,58778.14054495888
248302,62002.19466935843
248303,44641.41107522277
248304,50197.46983861551
248305,3769.4388981997035
248306,38851.698556498624
248307,37666.30358466972
248308,41170.595670344774
248309,51341.42756736092
248310,52457.71615981357
248311,66287.02326018782
248312,67200.14141715318
248313,32942.509899418335
248314,75480.71175300889
248315,-37214.73772746255
248316,17191.2969003506
248317,-1179.5166221205145
248318,44606.72886270564
248319,52789.98819059087
248320,52029.72381642368
248321,17943.511145874858
248322,65698.1985232057
248323,48442.5119501492
248324,53745.36248017149
248325,73029.3239072687
248326,33149.589204676915
248327,39183.71396287065
248328,61663.40421139635
248329,56623.16732407827
248330,51510.6584571423
248331,56398.02675371524
248332,61366.24123393977
248333,50022.6997081209
248334,37523.31112877838
248335,25174.994203247596
248336,34336.656043283176
248337,26420.827243033797
248338,51619.67298353743
248339,625.2640395946801
248340,10389.850862754043
248341,53780.49414266087
248342,56040.5267744516
248343,62164.276524897665
248344,6953.5858126594685
248345,59530.29096300155
248346,-17474.055777507834
248347,45277.04422265291
248348,60603.988666021265
248349,40479.14142782474
248350,55683.08396933228
248351,44959.38159917435
248352,54623.15555876633
248353,64701.13762926683
248354,54796.7440020144
248355,44311.09326359723
248356,24502.60442187218
248357,50315.41122763185
248358,42090.32767758472
248359,49210.700276031625
248360,20735.811213137582
248361,2585.979633365292
248362,-17612.67168485606
248363,62639.307818506844
248364,17877.380470274482
248365,48913.955030712765
248366,33261.64807483135
248367,50769.72044870723
248368,62046.03106453596
248369,67898.10359918186
248370,-21158.184939368628
248371,65321.54882834572
248372,47743.533386221156
248373,22570.96899654856
248374,31326.56637624884
248375,1208.931200134568
248376,41370.57155865803
248377,60999.13218183676
248378,61975.668450834695
248379,24449.343457533512
248380,68403.84624797106
248381,58149.47032011207
248382,57310.30913471244
248383,47276.74081822531
248384,50707.510784602724
248385,13947.76429053722
248386,55010.23807770759
248387,-8203.936280988622
248388,71937.25072512962
248389,72613.57748131361
248390,66801.8963230676
248391,-11089.348806821276
248392,57274.3543857038
248393,55322.50399578782
248394,64375.1032379251
248395,63901.71864976734
248396,70029.58110521408
248397,55454.23307238007
248398,-3741.7846631580032
248399,34425.917273195926
248400,63104.773895087186
248401,44524.31692265114
248402,70930.14951442322
248403,18486.248252685647
248404,43175.09541989211
248405,40721.60211711703
248406,-9001.8686945769
248407,61500.53625254752
248408,60570.46012543421
248409,34317.396440398414
248410,27089.59146800032
248411,63956.683623694815
248412,37395.42473680619
248413,27352.429368873127
248414,37387.66392184235
248415,51513.53862973582
248416,62148.741464018356
248417,58613.055174326524
248418,35290.5241570496
248419,15375.693729678635
248420,39090.187855910044
248421,33141.08540550433
248422,27822.023935405537
248423,29348.585588374175
248424,39692.964739866555
248425,31247.430531885475
248426,64594.93320952775
248427,55980.85474319244
248428,-3663.42415911844
248429,48903.19401199138
248430,72989.37797557423
248431,29452.606497586705
248432,62573.70918842079
248433,48726.63165028114
248434,39196.86473179096
248435,16886.508302371483
248436,46161.327959075104
248437,41941.078437128104
248438,6360.282151787076
248439,-19004.856566358823
248440,8602.052802638616
248441,34627.24033862818
248442,56756.92965551559
248443,17056.219965720084
248444,21507.762161015533
248445,3878.074389767833
248446,62649.96435238654
248447,72281.60266646603
248448,53064.03294612514
248449,55749.630112682
248450,60039.40844189655
248451,67784.37808868615
248452,51999.15086533129
248453,39598.46850345796
248454,46818.10910575185
248455,47189.72926668916
248456,43751.620095864404
248457,68479.05516770063
248458,54609.23634340847
248459,42341.95115394844
248460,64997.60693921195
248461,5537.736439594533
248462,51302.36449469626
248463,54338.5383098023
248464,55663.48576200893
248465,71939.09818771202
248466,29882.20753120957
248467,46761.714937590994
248468,58246.7283597528
248469,36144.35239857156
248470,-14877.079181805719
248471,28193.763597483747
248472,52092.962364740204
248473,54189.5453852471
248474,65059.704900225624
248475,21561.304640741087
248476,47485.26450656168
248477,-2963.2898936560377
248478,42535.136019026395
248479,30812.445516170934
248480,44298.43983246153
248481,42711.76088850852
248482,54112.58649634849
248483,75195.76312412228
248484,6910.260662215762
248485,69661.7950489549
248486,46836.40258379094
248487,72861.52976976568
248488,61080.521307151765
248489,66883.86508072307
248490,65185.46813091822
248491,59691.23738378519
248492,26831.840762191918
248493,37400.6273189662
248494,46252.63117313944
248495,68930.86981577473
248496,18593.85908751283
248497,-869.3873774320818
248498,66094.09141748305
248499,76062.8498986545
248500,32327.446886296384
248501,58456.89196788659
248502,54610.29041498434
248503,44566.10960795684
248504,51120.8981087422
248505,70018.59137449227
248506,67028.09421797236
248507,16045.634614068083
248508,27848.835631016642
248509,43924.11979807541
248510,69633.6951918155
248511,9781.398778805044
248512,8872.660003497265
248513,60561.96835780237
248514,24012.93077871576
248515,-16297.165634712204
248516,62476.83437680267
248517,58786.7340555354
248518,13302.4782086052
248519,55624.6252080109
248520,32708.352079690434
248521,14353.014701097272
248522,35978.8529237085
248523,26987.94743368309
248524,35286.01455524657
248525,35203.2462779521
248526,63344.93365519447
248527,72310.50143595692
248528,56868.74174628919
248529,72150.20001986297
248530,66217.54893927881
248531,71786.6233611838
248532,61388.69319653744
248533,62210.341839547735
248534,43797.1978324838
248535,66491.70771139208
248536,53989.98103146115
248537,-1348.3117805519141
248538,52128.14694265183
248539,23816.670052159578
248540,49663.248447141144
248541,-1959.07274253387
248542,61712.272369145416
248543,59519.39959267527
248544,54612.31135055795
248545,32725.555362245534
248546,-35.50970110902563
248547,2981.1959642427973
248548,69295.04403251922
248549,51619.3529091985
248550,73834.90245305886
248551,38199.530219113454
248552,39477.74890914606
248553,32779.73277696967
248554,69361.82449811557
248555,40604.75060721068
248556,51640.322358311154
248557,69254.08764880756
248558,77666.35714931414
248559,44731.06923926948
248560,858.7400589142926
248561,73574.27803418832
248562,50460.14093375532
248563,32267.5384913492
248564,73629.47163984319
248565,71514.88739404827
248566,37012.16977489274
248567,33728.06860095961
248568,73177.5465461323
248569,43316.609687240794
248570,-5068.073998603504
248571,59208.24829553394
248572,28432.588045322336
248573,61500.86340818554
248574,74364.69742999785
248575,45698.790482117794
248576,64112.219914773945
248577,45972.37801721506
248578,52419.86308910791
248579,53994.167882094625
248580,-21333.969562017825
248581,68155.44827975566
248582,66081.74576321198
248583,25251.20071085915
248584,59494.75486181863
248585,39157.56388270855
248586,-2035.9899100209586
248587,70967.35195297468
248588,19031.563661602326
248589,37345.484969287645
248590,54365.87756057875
248591,62271.776048777625
248592,43970.95321544167
248593,49433.889175042976
248594,70389.35860670125
248595,61462.543268664274
248596,52885.357394971885
248597,43671.931468890514
248598,24089.50957723288
248599,66096.21799624665
248600,40489.930710544344
248601,51820.552018698305
248602,25358.48258674657
248603,41004.2502577859
248604,13321.236561467405
248605,51771.29740800848
248606,57565.946182682645
248607,27902.3411238119
248608,67775.53231977066
248609,67098.4009476346
248610,60435.3108332986
248611,44608.81821461022
248612,54601.79747459525
248613,33817.5609294516
248614,71487.40545060439
248615,38061.837042792235
248616,49552.438195809256
248617,70521.31236243667
248618,47713.83506326703
248619,64021.62215230102
248620,44554.17175938701
248621,47062.99267528253
248622,54101.91694694804
248623,59857.078700651415
248624,65268.123279153835
248625,-13284.110312465578
248626,52552.873580222484
248627,34469.531219922006
248628,1721.0706962845288
248629,8707.062694232445
248630,27563.934426545165
248631,61130.933565825224
248632,72099.58082950627
248633,29979.171650828328
248634,41489.46737269638
248635,52233.67862482462
248636,66431.82782869926
248637,44394.37058290187
248638,46641.560706670396
248639,55012.21670764545
248640,47723.875249583274
248641,-1145.39816631563
248642,19014.112464415375
248643,71975.81987246266
248644,27117.62365351338
248645,35053.980778251775
248646,65027.16061296826
248647,32715.08254327951
248648,51543.85086268
248649,44979.581880379934
248650,50988.304096578155
248651,57961.08928506682
248652,17574.873974257614
248653,43573.41307428852
248654,47445.2085735756
248655,57456.66023029992
248656,61840.37221862236
248657,33755.10553920409
248658,50752.876388036646
248659,19071.102109225
248660,74470.18575371802
248661,8294.874317585025
248662,77267.75599121535
248663,63445.03280030703
248664,57986.3375432957
248665,6531.047242022585
248666,53581.23173220921
248667,20326.660831741057
248668,58976.3183042584
248669,62290.91336356802
248670,50205.86192452628
248671,59953.036953869276
248672,72040.2478774162
248673,64664.61436245125
248674,57140.03720220318
248675,46471.67614113586
248676,15663.975679269992
248677,33009.431733731646
248678,67194.7328477432
248679,65352.799889808986
248680,63491.39524986874
248681,56591.63462863164
248682,9856.147808679845
248683,30889.293686857447
248684,14634.627954433672
248685,18593.781963736285
248686,74990.25797815435
248687,32824.13944569789
248688,40224.241761724
248689,56332.95800748048
248690,65579.33724074252
248691,54712.42759580817
248692,18126.168079853524
248693,-2579.040703258477
248694,61884.570636004675
248695,41412.460688799154
248696,52939.785281340126
248697,69988.49962109886
248698,69322.48214067984
248699,75637.96472561173
248700,19796.292308901437
248701,54402.61632077955
248702,-16214.415401041973
248703,18869.865928294137
248704,58580.13356427476
248705,61996.96423593769
248706,60502.88016342232
248707,62772.692802458536
248708,43145.69747890858
248709,67559.38001084467
248710,52961.19940854376
248711,47539.87531753769
248712,-29948.118646361865
248713,63108.24339852389
248714,52501.18969910778
248715,67177.77022434259
248716,22919.601140852552
248717,61634.38787211105
248718,68376.15449365135
248719,12740.091889170464
248720,5359.445297768805
248721,61120.93697611382
248722,23543.660803195555
248723,65909.59141829098
248724,47001.202078290284
248725,-21188.956617426127
248726,37538.896641885396
248727,47351.33565874072
248728,19107.019745096564
248729,4870.914133258164
248730,59305.72233245103
248731,43485.04104968021
248732,2170.4460854087956
248733,12626.026996396016
248734,29909.81508878013
248735,40178.57457313361
248736,19505.891961601097
248737,45322.09437981574
248738,45873.317228323314
248739,68779.54242976429
248740,69611.11202032119
248741,33069.070240632165
248742,57317.18696838291
248743,48859.0629564384
248744,55946.80241894396
248745,3865.1603936711326
248746,37984.499626079574
248747,42351.85405508196
248748,5593.890784591436
248749,76398.5967018595
248750,6030.0148706068285
248751,-1156.2330146795139
248752,73333.84374981839
248753,41702.39798724279
248754,36528.10692535713
248755,67357.13842095295
248756,20946.747931621503
248757,42237.66697942745
248758,44906.17622878775
248759,60504.77369045187
248760,52413.6585347387
248761,13951.86029323237
248762,64670.5146844564
248763,50937.097889853176
248764,3258.469989433419
248765,58921.23254608037
248766,39304.40432267077
248767,22854.300552462693
248768,38813.422881309874
248769,36533.73485663626
248770,24234.534658735618
248771,67393.5391417453
248772,69790.90304794628
248773,45065.97823269619
248774,70794.92343788827
248775,77714.84567467449
248776,40561.38592235977
248777,27258.311917656567
248778,46166.36434559664
248779,38099.6957124793
248780,72579.78889178112
248781,49961.98905628268
248782,74039.15519643202
248783,60432.812182994094
248784,34864.444316963665
248785,75036.60444085114
248786,72606.76269505033
248787,62142.548340002075
248788,53060.65823186049
248789,69502.80380467232
248790,6611.36153496895
248791,40232.18044224428
248792,55027.89494326431
248793,66983.48289676849
248794,31906.203084073495
248795,42850.07647564821
248796,32113.89153174311
248797,68882.38494231924
248798,46121.8855280336
248799,36608.23115766281
248800,28464.011180100963
248801,48682.854277730454
248802,65879.9192418484
248803,47609.219760902226
248804,60762.92202174198
248805,-18357.8042532634
248806,41145.845625580754
248807,34060.772745333146
248808,-3465.6151545727625
248809,33608.610648606904
248810,16848.427664766554
248811,51338.99355091294
248812,61549.394365268294
248813,35809.16420771554
248814,23034.63965223683
248815,52042.50657409802
248816,38225.375236052554
248817,53635.08768657688
248818,73395.5617602854
248819,32983.60076412372
248820,36484.972758763004
248821,63580.95761520928
248822,65347.500714219175
248823,48694.55786513677
248824,17483.019008980133
248825,62667.4020511182
248826,61519.733539642766
248827,54496.36599024851
248828,40354.27505623456
248829,31745.76710851444
248830,60000.09770076955
248831,29841.543296342716
248832,10639.744155987166
248833,45402.35192526877
248834,40502.43840188114
248835,73876.47867091838
248836,69808.66626896849
248837,67318.57142448472
248838,58865.596454717685
248839,52770.00854871143
248840,65364.789370026905
248841,1300.2601229813881
248842,50000.420567177236
248843,65648.75928866444
248844,56752.22140644677
248845,22603.894352645148
248846,45275.09298186842
248847,67451.96890897537
248848,25075.740951399785
248849,26610.600512967445
248850,65589.1025727028
248851,-1814.6205281401053
248852,66509.83041878976
248853,40932.324635202065
248854,56196.64874350745
248855,34337.217547278386
248856,53541.052976187784
248857,56874.684629898984
248858,16.343357924371958
248859,1851.98724945914
248860,29128.637147266883
248861,50289.513016263954
248862,28587.22254947247
248863,59081.10111761931
248864,60819.83557722857
248865,20522.000761419535
248866,23117.975604921114
248867,65082.7621000167
248868,7873.103269964457
248869,60054.52815083228
248870,6315.522668701597
248871,53901.17281407677
248872,52533.37590453867
248873,50037.21689569298
248874,66495.56190080289
248875,36794.44665288599
248876,73112.63560345536
248877,6017.9667584295385
248878,32185.78857298661
248879,67086.43405133486
248880,44133.758732398506
248881,38982.7490646895
248882,63472.759111524094
248883,36596.551977730356
248884,31050.688028654084
248885,67794.55537318531
248886,2145.5928089367226
248887,58801.90529731708
248888,62856.619567876216
248889,2661.031636175234
